race_name,country,location,race_date,session_key,circuit_key,driver_number,team_name,grid_position,final_position,pit_lap,pit_duration,lap_duration_before_pit,position_before_pit,position_after_pit,pit_position_loss,compound,tire_age_at_start,stint_number,avg_lap_stint,best_lap_stint,avg_air_temp,avg_track_temp,max_rainfall
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,12,Mercedes,,6,32.0,22.099000000000004,95.456,1,3,2,HARD,0,2,92.492,90.965,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,5,Kick Sauber,,19,32.0,19.706999999999994,97.484,15,12,-3,MEDIUM,0,2,93.54109090909091,92.034,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,31,Haas F1 Team,,18,33.0,20.3125,96.135,12,14,2,MEDIUM,0,2,93.62619047619047,91.967,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,55,Williams,,14,34.0,18.99199999999999,96.256,11,13,2,SOFT,0,2,93.1703,91.106,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,30,Racing Bulls,,17,34.0,19.908500000000004,96.455,9,11,2,SOFT,0,2,93.7097,92.043,14.429999999999998,20.514285714285716,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,27,Kick Sauber,,13,6.0,17.669999999999987,101.958,16,16,0,MEDIUM,0,2,100.38859090909091,97.95,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,6,Racing Bulls,,14,7.0,18.91300000000001,102.366,17,12,-5,MEDIUM,0,2,100.27131818181819,97.392,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,31,Haas F1 Team,,8,9.0,17.6845,102.51,8,6,-2,MEDIUM,0,2,99.75705263157894,97.553,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,7,Alpine,,15,10.0,17.44399999999999,103.531,9,8,-1,MEDIUM,0,2,100.00899999999997,97.745,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,4,McLaren,,3,11.0,23.150499999999994,101.534,7,5,-2,MEDIUM,0,2,99.75959090909092,97.453,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,1,Red Bull Racing,,6,11.0,19.6695,103.293,7,9,2,HARD,0,2,100.3335625,97.204,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,10,Alpine,,7,11.0,17.058499999999995,104.215,11,8,-3,MEDIUM,0,2,99.65777777777777,97.388,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,22,Red Bull Racing,,9,12.0,20.888000000000005,102.023,19,17,-2,MEDIUM,0,2,101.17090476190477,98.009,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,12,Mercedes,,11,13.0,19.903999999999996,101.886,14,14,0,MEDIUM,0,2,100.33980000000001,97.732,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,18,Aston Martin,,18,13.0,16.828000000000003,102.834,19,17,-2,MEDIUM,0,2,101.857,98.667,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,63,Mercedes,,2,14.0,17.4675,101.867,7,9,2,MEDIUM,0,2,99.69057894736842,97.653,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,5,Kick Sauber,,19,14.0,17.950000000000003,102.993,14,16,2,HARD,0,2,102.22031578947367,98.456,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,81,McLaren,,1,15.0,19.175999999999988,101.297,5,1,-4,MEDIUM,0,2,99.46527777777777,97.142,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,55,Williams,,20,15.0,18.372,102.908,15,12,-3,MEDIUM,0,2,101.15316666666666,96.954,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,87,Haas F1 Team,,10,15.0,16.790000000000006,102.596,14,16,2,HARD,0,2,101.35700000000001,97.48,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,30,Racing Bulls,,17,15.0,19.88600000000001,103.984,18,16,-2,HARD,0,2,102.06,97.86,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,23,Williams,,12,17.0,19.796499999999995,102.382,12,14,2,HARD,0,2,101.539,97.209,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,14,Aston Martin,,16,17.0,17.436000000000007,103.567,16,18,2,MEDIUM,0,2,101.6550625,97.955,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,16,Ferrari,,4,18.0,18.59899999999999,101.56,2,2,0,MEDIUM,0,2,99.85853333333333,96.876,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,44,Ferrari,,5,18.0,18.646,101.684,7,9,2,MEDIUM,0,2,100.2256,96.798,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,1,Red Bull Racing,,6,27.0,20.256,102.488,7,9,2,MEDIUM,0,3,102.27609677419353,96.167,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,12,Mercedes,,11,28.0,19.708,101.768,14,14,0,SOFT,3,3,106.96,96.69,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,31,Haas F1 Team,,8,28.0,18.910999999999987,101.961,8,6,-2,HARD,0,3,102.83863333333332,97.098,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,27,Kick Sauber,,13,28.0,18.705,102.461,16,16,0,MEDIUM,0,3,102.41453333333335,97.338,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,10,Alpine,,7,29.0,18.966000000000008,101.166,11,8,-3,HARD,0,3,102.9146551724138,96.531,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,7,Alpine,,15,29.0,18.266499999999994,101.908,9,8,-1,HARD,0,3,103.06579310344827,96.682,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,6,Racing Bulls,,14,29.0,18.67200000000001,102.076,17,12,-5,HARD,0,3,102.78037931034486,96.952,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,81,McLaren,,1,33.0,41.4375,108.702,5,1,-4,MEDIUM,0,3,102.7228,95.14,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,63,Mercedes,,2,33.0,32.036,111.016,7,9,2,SOFT,3,3,102.9632,95.518,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,16,Ferrari,,4,33.0,32.656499999999994,111.116,2,2,0,HARD,0,3,103.073,96.132,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,4,McLaren,,3,33.0,30.912500000000023,111.704,7,5,-2,MEDIUM,0,3,102.83044,95.728,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,44,Ferrari,,5,33.0,27.936999999999983,115.663,7,9,2,HARD,0,3,102.77988,96.235,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,55,Williams,,20,33.0,32.22600000000001,123.071,15,12,-3,HARD,0,3,108.30691666666668,97.832,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,22,Red Bull Racing,,9,33.0,31.62599999999999,123.721,19,17,-2,SOFT,0,3,102.34928,97.225,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,87,Haas F1 Team,,10,33.0,29.299500000000023,126.958,14,16,2,SOFT,0,3,102.256,97.303,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,12,Mercedes,,11,33.0,33.21499999999999,124.952,14,14,0,SOFT,3,4,102.12364,96.985,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,23,Williams,,12,33.0,30.081000000000017,127.594,12,14,2,MEDIUM,0,3,102.32648,97.141,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,14,Aston Martin,,16,33.0,32.69149999999999,126.361,16,18,2,HARD,0,3,102.49612,97.906,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,30,Racing Bulls,,17,33.0,32.40450000000001,129.302,18,16,-2,SOFT,0,3,101.59487999999999,97.38,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,18,Aston Martin,,18,33.0,31.6875,130.743,19,17,-2,HARD,0,3,102.20559999999999,98.064,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,5,Kick Sauber,,19,33.0,32.332499999999996,132.657,14,16,2,MEDIUM,0,3,101.96088,98.006,27.052531645569626,31.870253164556964,0
Race,Bahrain,Sakhir,2025-04-13T15:00:00+00:00,10014,63,55,Williams,,20,45.0,,103.871,15,12,-3,SOFT,3,4,132.35,132.35,27.052531645569626,31.870253164556964,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,7,Alpine,,17,2.0,7.34650000000002,148.695,13,13,0,HARD,0,2,100.43216129032258,95.407,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,81,McLaren,,1,20.0,15.483499999999992,96.45,6,4,-2,HARD,0,2,93.44729032258064,92.228,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,1,Red Bull Racing,,2,22.0,20.525999999999996,96.5,3,5,2,HARD,0,2,93.599,92.28,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,27,Kick Sauber,,15,34.0,13.837000000000003,98.006,10,12,2,MEDIUM,0,2,95.2011875,93.446,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,18,Aston Martin,,16,40.0,14.0595,99.544,10,12,2,MEDIUM,1,2,95.3745,92.745,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,16,Ferrari,,3,30.0,16.242500000000007,96.062,2,2,0,HARD,0,2,93.33052380952381,92.192,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,4,McLaren,,4,35.0,15.598500000000001,96.105,5,3,-2,MEDIUM,0,2,93.267,91.778,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,7,Alpine,,17,33.0,17.858999999999995,98.193,13,13,0,HARD,0,3,95.54364705882352,93.15,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,5,Kick Sauber,,18,2.0,7.649499999999989,150.258,16,16,0,HARD,0,2,98.66899999999998,94.447,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,63,Mercedes,,5,21.0,15.252499999999998,96.707,6,6,0,HARD,0,2,94.12753333333333,92.893,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,12,Mercedes,,6,20.0,15.618500000000012,98.932,9,11,2,HARD,0,2,94.0762258064516,92.396,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,44,Ferrari,,7,24.0,15.849499999999992,97.866,5,5,0,HARD,0,2,93.98633333333335,92.6,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,55,Williams,,8,22.0,19.7025,97.788,11,13,2,HARD,0,2,94.77634482758621,92.466,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,23,Williams,,9,23.0,17.217,98.088,11,13,2,HARD,0,2,94.68253571428569,93.477,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,6,Racing Bulls,,10,35.0,15.234499999999997,96.999,9,7,-2,MEDIUM,0,2,94.7140625,93.257,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,30,Racing Bulls,,12,21.0,15.680000000000007,97.855,13,15,2,HARD,1,2,94.67593333333335,92.998,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,14,Aston Martin,,11,20.0,15.962500000000006,98.587,16,16,0,HARD,1,2,94.86329032258065,93.009,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,87,Haas F1 Team,,13,19.0,16.72,98.409,16,18,2,HARD,0,2,94.90065625,93.238,29.483802816901402,37.819718309859155,0
Race,Saudi Arabia,Jeddah,2025-04-20T17:00:00+00:00,10022,149,31,Haas F1 Team,,14,2.0,7.539500000000004,149.867,12,12,0,HARD,0,2,98.30761224489797,94.309,29.483802816901402,37.819718309859155,0
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,5,Kick Sauber,,18,24.0,,,17,17,0,HARD,4,2,103.63083333333333,92.42,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,31,Haas F1 Team,,12,24.0,,,12,14,2,HARD,0,2,93.74784848484849,91.122,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,6,Racing Bulls,,11,24.0,,,15,15,0,HARD,1,2,93.55712121212122,90.971,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,18,Aston Martin,,16,24.0,,,16,18,2,HARD,4,2,94.6694375,91.769,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,63,Mercedes,,3,33.0,27.646,91.208,4,4,0,MEDIUM,3,2,91.956,90.516,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,14,Aston Martin,,15,33.0,14.277000000000001,101.254,15,13,-2,MEDIUM,5,2,93.13579166666666,91.287,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,10,Alpine,,13,33.0,28.400999999999996,98.57,13,11,-2,MEDIUM,0,2,92.92772,91.159,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,81,McLaren,,1,33.0,16.454499999999996,90.211,4,2,-2,HARD,3,2,91.43611999999999,89.822,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,12,Mercedes,,6,33.0,28.36999999999999,91.967,6,8,2,HARD,7,2,92.30092,90.807,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,23,Williams,,5,33.0,28.221999999999994,91.514,5,7,2,HARD,6,2,92.0818,90.482,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,16,Ferrari,,7,33.0,29.593999999999994,91.641,7,7,0,HARD,3,2,92.15508000000001,90.461,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,22,Red Bull Racing,,10,33.0,26.388500000000008,93.002,8,10,2,HARD,5,2,92.37971999999999,90.964,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,4,McLaren,,2,33.0,21.39399999999999,90.414,6,4,-2,HARD,3,2,91.32440000000001,89.746,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,55,Williams,,9,33.0,29.665000000000006,91.597,10,10,0,HARD,7,2,92.32436,90.703,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,44,Ferrari,,8,33.0,29.099500000000006,91.221,7,7,0,MEDIUM,4,2,92.24036,90.562,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,30,Racing Bulls,,17,32.0,15.930000000000007,92.361,17,19,2,MEDIUM,3,2,101.2664,92.855,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,1,Red Bull Racing,,4,33.0,27.746999999999986,91.781,3,5,2,HARD,6,2,91.9338,90.466,26.573154362416112,38.69060402684564,1
Race,United States,Miami Gardens,2025-05-04T20:00:00+00:00,10033,151,27,Kick Sauber,,14,37.0,10.680499999999995,97.202,10,10,0,MEDIUM,0,2,92.03549999999998,91.015,26.573154362416112,38.69060402684564,1
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,31,Haas F1 Team,,20,2.0,15.334999999999994,96.891,19,19,0,HARD,0,2,83.30146153846152,81.413,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,16,Ferrari,,6,11.0,18.825999999999993,86.751,13,11,-2,HARD,0,2,83.84810526315789,80.505,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,63,Mercedes,,7,12.0,18.400999999999996,89.274,15,15,0,HARD,0,2,84.4165,81.334,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,55,Williams,,8,12.0,18.573499999999996,88.303,17,15,-2,HARD,0,2,84.74572222222223,81.268,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,10,Alpine,,13,10.0,21.585000000000008,86.399,19,19,0,HARD,0,2,84.933,81.243,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,30,Racing Bulls,,14,11.0,21.500499999999988,86.2,16,18,2,HARD,0,2,85.21231578947366,81.245,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,5,Kick Sauber,,18,13.0,21.18850000000002,87.591,12,14,2,HARD,0,2,85.69811764705884,81.886,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,81,McLaren,,3,14.0,21.5445,86.205,11,9,-2,HARD,0,2,85.93476470588234,80.698,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,87,Haas F1 Team,,17,30.0,34.559,108.72,10,10,0,MEDIUM,0,2,111.1435,88.912,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,12,Mercedes,,19,30.0,37.17399999999999,105.993,5,7,2,MEDIUM,0,2,84.80846666666667,80.62,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,1,Red Bull Racing,,1,30.0,37.74250000000001,92.728,3,1,-2,HARD,0,2,84.90547058823529,79.513,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,4,McLaren,,2,29.0,25.126999999999995,86.185,5,7,2,HARD,0,2,86.01338888888888,79.466,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,44,Ferrari,,4,30.0,43.408500000000004,105.548,7,7,0,MEDIUM,0,2,85.55635294117647,79.473,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,6,Racing Bulls,,9,30.0,36.343,106.215,9,6,-3,HARD,0,2,86.22552941176471,80.295,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,14,Aston Martin,,11,13.0,19.739500000000007,86.152,15,15,0,HARD,1,2,86.01097058823531,81.367,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,18,Aston Martin,,15,15.0,21.0685,87.014,13,15,2,HARD,1,2,86.265125,81.553,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,43,Alpine,,16,23.0,21.875,87.193,8,10,2,HARD,0,2,87.332625,80.798,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,5,Kick Sauber,,18,30.0,25.900999999999996,116.575,12,14,2,HARD,0,3,86.74305882352941,81.039,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,23,Williams,,5,30.0,37.510000000000005,103.058,4,4,0,HARD,0,2,87.36127777777779,80.384,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,1,Red Bull Racing,,1,47.0,21.240999999999985,94.977,3,1,-2,HARD,0,3,98.84170588235294,77.988,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,4,McLaren,,2,47.0,26.9495,102.996,5,7,2,HARD,1,3,97.64229411764707,78.311,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,81,McLaren,,3,31.0,8.649500000000003,115.029,11,9,-2,HARD,0,3,90.28875757575757,78.894,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,44,Ferrari,,4,47.0,26.041499999999985,111.555,7,7,0,HARD,0,3,96.17570588235293,78.265,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,23,Williams,,5,48.0,6.566999999999993,116.404,4,4,0,HARD,0,3,95.834625,78.289,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,16,Ferrari,,6,30.0,40.664500000000004,106.742,13,11,-2,HARD,0,3,90.90079411764707,79.048,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,63,Mercedes,,7,30.0,37.51650000000001,108.463,15,15,0,HARD,0,3,90.72279411764706,79.733,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,55,Williams,,8,30.0,34.542,110.594,17,15,-2,HARD,0,3,90.5374411764706,79.836,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,6,Racing Bulls,,9,47.0,26.593500000000006,114.69,9,6,-3,HARD,0,3,96.11888235294118,79.473,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,22,Red Bull Racing,,10,30.0,33.640000000000015,110.958,12,12,0,MEDIUM,0,2,90.65791176470587,80.039,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,14,Aston Martin,,11,47.0,15.873999999999995,115.706,15,15,0,MEDIUM,4,3,94.26911764705883,79.894,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,27,Kick Sauber,,12,30.0,37.077,108.201,13,10,-3,MEDIUM,0,2,91.03779411764705,80.401,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,10,Alpine,,13,30.0,30.373999999999995,114.26,19,19,0,HARD,0,3,90.39379411764705,80.398,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,30,Racing Bulls,,14,30.0,27.768500000000003,115.803,16,18,2,HARD,0,3,90.32461764705882,80.473,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,18,Aston Martin,,15,47.0,19.398999999999987,115.462,13,15,2,MEDIUM,6,3,94.40323529411765,80.501,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,43,Alpine,,16,47.0,14.609500000000011,117.151,8,10,2,HARD,0,3,94.03470588235295,80.345,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,87,Haas F1 Team,,17,32.0,45.771000000000015,88.912,10,10,0,HARD,0,3,89.82634375,79.521,23.964666666666666,42.664,0
Race,Italy,Imola,2025-05-18T13:00:00+00:00,9987,6,5,Kick Sauber,,18,47.0,13.173000000000002,116.404,12,14,2,MEDIUM,12,4,94.10464705882353,80.63,23.964666666666666,42.664,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,10,Alpine,,20,1.0,,,16,18,2,MEDIUM,0,2,94.00271428571429,78.054,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,87,Haas F1 Team,,12,1.0,,,19,16,-3,HARD,0,2,86.28106249999999,74.855,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,6,Racing Bulls,,6,14.0,15.642500000000013,77.088,8,6,-2,SOFT,3,2,80.6774,75.981,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,43,Alpine,,13,13.0,15.972499999999997,79.827,18,18,0,MEDIUM,7,2,79.15830769230769,75.435,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,5,Kick Sauber,,14,1.0,,,17,16,-1,HARD,0,2,83.513,75.721,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,31,Haas F1 Team,,7,16.0,17.251000000000005,76.577,9,7,-2,MEDIUM,4,2,78.81625000000001,75.774,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,14,Aston Martin,,19,16.0,16.230000000000004,75.593,10,12,2,HARD,1,2,77.93733333333333,75.823,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,5,Kick Sauber,,14,26.0,17.087999999999994,77.965,17,16,-1,SOFT,0,3,79.91699999999999,75.193,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,23,Williams,,9,32.0,13.441000000000003,76.87,12,10,-2,MEDIUM,8,2,79.376625,75.303,22.209375,43.317499999999995,0
Race,Monaco,Monaco,2025-05-25T13:00:00+00:00,9979,22,30,Racing Bulls,,8,31.0,15.62700000000001,76.607,8,10,2,SOFT,3,2,79.03433333333334,75.8,22.209375,43.317499999999995,0
